seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
2,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.5851201355146436,0.6303659786921054,-0.0452458431774618,250,0.5317166674096198,27767040,32.63911457769111
3,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6061605670217982,0.6220300450229572,-0.015869478001159,250,0.5317166674096198,27767040,32.63911457769111
1,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.8926282051282052,0.8862179487179487,0.0064102564102564,250,0.625,6498816,7.639114577691113
2,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.8589743589743589,0.8653846153846154,-0.0064102564102564,250,0.625,6498816,7.639114577691113
3,pneumoniamnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.8798076923076923,0.8830128205128205,-0.0032051282051281,250,0.625,6498816,7.639114577691113
1,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.8694,0.8527,0.0166999999999999,250,0.01,6498816,7.639114577691113
2,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.8735,0.8584,0.0151,250,0.01,6498816,7.639114577691113
3,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.8735,0.8612,0.0123,250,0.01,6498816,7.639114577691113
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7463,0.7362,0.0100999999999999,250,0.0019,6498816,7.639114577691113
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7375,0.7344,0.0030999999999999,250,0.0019,6498816,7.639114577691113
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7445,0.7307,0.0138,250,0.0019,6498816,7.639114577691113
1,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6286274684616413,0.6420452012659921,-0.0134177328043507,250,0.5317166674096198,7089408,8.333333333333334
2,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.5851201355146436,0.6244817902197656,-0.0393616547051219,250,0.5317166674096198,7089408,8.333333333333334
