seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
3,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6463691882494539,0.6461463023224714,0.0002228859269824,250,0.5317166674096198,1626624,7.639039169011037
1,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.7756410256410257,0.7916666666666666,-0.0160256410256409,250,0.625,1626624,7.639039169011037
2,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.7916666666666666,0.8092948717948718,-0.0176282051282051,250,0.625,1626624,7.639039169011037
3,pneumoniamnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.7900641025641025,0.8044871794871795,-0.0144230769230769,250,0.625,1626624,7.639039169011037
1,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.7126,0.7098,0.0028,250,0.01,1626624,7.639039169011037
2,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.7128,0.7146,-0.0018,250,0.01,1626624,7.639039169011037
3,cifar100,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.712,0.7141,-0.0020999999999999,250,0.01,1626624,7.639039169011037
1,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.7389,0.7012,0.0376999999999999,250,0.0019,1626624,7.639039169011037
2,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.7362,0.7036,0.0325999999999999,250,0.0019,1626624,7.639039169011037
3,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.7372,0.7008,0.0363999999999999,250,0.0019,1626624,7.639039169011037
1,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.644808986760576,0.6470378460304016,-0.0022288592698256,250,0.5317166674096198,1774464,8.333333333333334
2,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6360272812374627,0.6354032006419115,0.0006240805955511,250,0.5317166674096198,1774464,8.333333333333334
3,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6463691882494539,0.6461017251370749,0.000267463112379,250,0.5317166674096198,1774464,8.333333333333334
1,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.644808986760576,0.6468595372888156,-0.0020505505282396,250,0.5317166674096198,1626624,7.639039169011037
