skip_config,accuracy_mean,accuracy_std,order
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8354700854700855,0.02908260168550471,315
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8338675213675213,0.02134079525153652,318
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.827991452991453,0.027259296628574892,321
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10), (11, 12), (13, 14), (15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.842948717948718,0.02083333333333334,324
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11), (12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8231837606837606,0.02868246529627949,327
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 12), (13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8477564102564102,0.022720267433906805,330
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8189102564102564,0.033653846153846145,333
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.842948717948718,0.026381534668516535,336
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.02425119543336787,339
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8290598290598291,0.028905447133480037,342
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8413461538461539,0.009748016875477881,345
