seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(7, 9)]",[],[],{},identity,identity,2,0.7838,0.7506,0.0332,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 10)]",[],[],{},identity,identity,2,0.7864,0.7578,0.0285999999999999,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 10)]",[],[],{},identity,identity,2,0.7835,0.7607,0.0227999999999999,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(8, 10)]",[],[],{},identity,identity,2,0.7838,0.7557,0.0281,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 11)]",[],[],{},identity,identity,2,0.7864,0.7511,0.0353,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 11)]",[],[],{},identity,identity,2,0.7835,0.7513,0.0322,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(9, 11)]",[],[],{},identity,identity,2,0.7838,0.7571,0.0267,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(10, 12)]",[],[],{},identity,identity,2,0.7864,0.7536,0.0327999999999999,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(10, 12)]",[],[],{},identity,identity,2,0.7835,0.7541,0.0293999999999999,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(10, 12)]",[],[],{},identity,identity,2,0.7838,0.7575,0.0263000000000001,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(11, 13)]",[],[],{},identity,identity,2,0.7864,0.7466,0.0397999999999999,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(11, 13)]",[],[],{},identity,identity,2,0.7835,0.7555,0.028,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(11, 13)]",[],[],{},identity,identity,2,0.7838,0.7523,0.0315,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(12, 14)]",[],[],{},identity,identity,2,0.7864,0.7589,0.0274999999999999,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(12, 14)]",[],[],{},identity,identity,2,0.7835,0.7591,0.0243999999999999,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(12, 14)]",[],[],{},identity,identity,2,0.7838,0.7608,0.023,250,0.0019,25192448,8.333333333333334
