seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(13, 15)]",[],[],{},identity,identity,2,0.8609,0.8408,0.0201,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(13, 15)]",[],[],{},identity,identity,2,0.8657,0.8439,0.0218,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(14, 16)]",[],[],{},identity,identity,2,0.8646,0.8476,0.017,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(14, 16)]",[],[],{},identity,identity,2,0.8609,0.8436,0.0172999999999999,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(14, 16)]",[],[],{},identity,identity,2,0.8657,0.8533,0.0124,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(15, 17)]",[],[],{},identity,identity,2,0.8646,0.853,0.0116,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(15, 17)]",[],[],{},identity,identity,2,0.8609,0.851,0.0099,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(15, 17)]",[],[],{},identity,identity,2,0.8657,0.8543,0.0114,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(16, 18)]",[],[],{},identity,identity,2,0.8646,0.8598,0.0048,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(16, 18)]",[],[],{},identity,identity,2,0.8609,0.8574,0.0034999999999999,250,0.01,25192448,8.333333333333334
